Time,Strain(%),Stress(MPa),Temp(C),SR(%/s),Si(%),Fe(%),Cu(%),Mn(%),Mg(%),Cr(%),Zn(%),Ti(%)
241.9644204284112,0.0202770272322535,256.46827615966,100.0,8.333333333333333e-05,0.68,0.23,0.2,0.04,0.87,0.05,0.02,0.02
244.3055987164128,0.0204721254229203,256.514129043291,100.0,8.333333333333333e-05,0.68,0.23,0.2,0.04,0.87,0.05,0.02,0.02
246.5674798635516,0.0206606155185152,256.543608191562,100.0,8.333333333333333e-05,0.68,0.23,0.2,0.04,0.87,0.05,0.02,0.02
248.92199819868,0.0208568253797759,256.562283390789,100.0,8.333333333333333e-05,0.68,0.23,0.2,0.04,0.87,0.05,0.02,0.02
251.2795188920148,0.0210532854375538,256.519376338706,100.0,8.333333333333333e-05,0.68,0.23,0.2,0.04,0.87,0.05,0.02,0.02
253.5732430528608,0.0212444291176243,256.50488969475,100.0,8.333333333333333e-05,0.68,0.23,0.2,0.04,0.87,0.05,0.02,0.02
255.8261139244056,0.0214321683569197,256.556571144748,100.0,8.333333333333333e-05,0.68,0.23,0.2,0.04,0.87,0.05,0.02,0.02
257.97321596557447,0.0216110935270171,256.580044592857,100.0,8.333333333333333e-05,0.68,0.23,0.2,0.04,0.87,0.05,0.02,0.02
260.19672268169643,0.0217963857533606,256.640582464944,100.0,8.333333333333333e-05,0.68,0.23,0.2,0.04,0.87,0.05,0.02,0.02
262.52556024002286,0.0219904555498878,256.753104468674,100.0,8.333333333333333e-05,0.68,0.23,0.2,0.04,0.87,0.05,0.02,0.02
264.7403946873516,0.0221750250871652,256.863361729669,100.0,8.333333333333333e-05,0.68,0.23,0.2,0.04,0.87,0.05,0.02,0.02
267.01659700931884,0.0223647086139958,256.946239985646,100.0,8.333333333333333e-05,0.68,0.23,0.2,0.04,0.87,0.05,0.02,0.02
269.24983254665403,0.0225508115754404,256.937030146283,100.0,8.333333333333333e-05,0.68,0.23,0.2,0.04,0.87,0.05,0.02,0.02
271.502224774296,0.0227385109277439,257.060068423947,100.0,8.333333333333333e-05,0.68,0.23,0.2,0.04,0.87,0.05,0.02,0.02
273.8451543560424,0.0229337550595561,257.184258677528,100.0,8.333333333333333e-05,0.68,0.23,0.2,0.04,0.87,0.05,0.02,0.02
276.101972852178,0.0231218232675674,257.19501951231,100.0,8.333333333333333e-05,0.68,0.23,0.2,0.04,0.87,0.05,0.02,0.02
278.30679859849323,0.023305558746427,257.225645786537,100.0,8.333333333333333e-05,0.68,0.23,0.2,0.04,0.87,0.05,0.02,0.02
280.54700184179643,0.0234922423500356,257.320325965474,100.0,8.333333333333333e-05,0.68,0.23,0.2,0.04,0.87,0.05,0.02,0.02
282.7944918302172,0.023679533182404,257.407489602725,100.0,8.333333333333333e-05,0.68,0.23,0.2,0.04,0.87,0.05,0.02,0.02
285.05020244087285,0.0238675090666253,257.543949076138,100.0,8.333333333333333e-05,0.68,0.23,0.2,0.04,0.87,0.05,0.02,0.02
287.30599629525483,0.0240554918878238,257.604336237268,100.0,8.333333333333333e-05,0.68,0.23,0.2,0.04,0.87,0.05,0.02,0.02
289.56968148395526,0.0242441323202155,257.662641536977,100.0,8.333333333333333e-05,0.68,0.23,0.2,0.04,0.87,0.05,0.02,0.02
291.7936582948908,0.0244294637211268,257.783607952328,100.0,8.333333333333333e-05,0.68,0.23,0.2,0.04,0.87,0.05,0.02,0.02
293.9918325979812,0.024612644913051,257.783390239477,100.0,8.333333333333333e-05,0.68,0.23,0.2,0.04,0.87,0.05,0.02,0.02
296.20669477056003,0.0247972167607659,257.794061129532,100.0,8.333333333333333e-05,0.68,0.23,0.2,0.04,0.87,0.05,0.02,0.02
298.37541507704407,0.0249779434529729,257.905583899617,100.0,8.333333333333333e-05,0.68,0.23,0.2,0.04,0.87,0.05,0.02,0.02
