Time,Strain(%),Stress(MPa),Temp(C),SR(%/s),Si(%),Fe(%),Cu(%),Mn(%),Mg(%),Cr(%),Zn(%),Ti(%)
4.915600541007751,0.0005146392255615125,42.387209155553066,300.0,8.333333333333333e-05,0.61,0.15,0.17,0.02,0.88,0.05,0.01,0.01
5.054332979297401,0.00052620026208565,42.73247217041112,300.0,8.333333333333333e-05,0.61,0.15,0.17,0.02,0.88,0.05,0.01,0.01
5.193065417587051,0.0005377612986097876,43.07773518526929,300.0,8.333333333333333e-05,0.61,0.15,0.17,0.02,0.88,0.05,0.01,0.01
5.331797855876701,0.000549322335133925,43.42299820012761,300.0,8.333333333333333e-05,0.61,0.15,0.17,0.02,0.88,0.05,0.01,0.01
5.470530294166351,0.0005608833716580625,43.76826121498577,300.0,8.333333333333333e-05,0.61,0.15,0.17,0.02,0.88,0.05,0.01,0.01
5.609262732456001,0.0005724444081822,44.11352422984386,300.0,8.333333333333333e-05,0.61,0.15,0.17,0.02,0.88,0.05,0.01,0.01
5.745410874387151,0.0005837900866764625,44.45132883660109,300.0,8.333333333333333e-05,0.61,0.15,0.17,0.02,0.88,0.05,0.01,0.01
5.881559016318301,0.0005951357651707251,44.78913344335831,300.0,8.333333333333333e-05,0.61,0.15,0.17,0.02,0.88,0.05,0.01,0.01
6.017707158249451,0.0006064814436649875,45.126938050115555,300.0,8.333333333333333e-05,0.61,0.15,0.17,0.02,0.88,0.05,0.01,0.01
6.1538553001806005,0.00061782712215925,45.4647426568729,300.0,8.333333333333333e-05,0.61,0.15,0.17,0.02,0.88,0.05,0.01,0.01
6.29000344211175,0.0006291728006535125,45.802547263630125,300.0,8.333333333333333e-05,0.61,0.15,0.17,0.02,0.88,0.05,0.01,0.01
6.4261515840429,0.0006405184791477749,46.140351870387235,300.0,8.333333333333333e-05,0.61,0.15,0.17,0.02,0.88,0.05,0.01,0.01
6.56229972597405,0.0006518641576420375,46.47815647714445,300.0,8.333333333333333e-05,0.61,0.15,0.17,0.02,0.88,0.05,0.01,0.01
6.6984478679052,0.0006632098361363,46.8159610839018,300.0,8.333333333333333e-05,0.61,0.15,0.17,0.02,0.88,0.05,0.01,0.01
6.8619289567137,0.000676833260203675,47.1425479694054,300.0,8.333333333333333e-05,0.61,0.15,0.17,0.02,0.88,0.05,0.01,0.01
7.0254100455222,0.00069045668427105,47.46913485490903,300.0,8.333333333333333e-05,0.61,0.15,0.17,0.02,0.88,0.05,0.01,0.01
7.188891134330699,0.000704080108338425,47.795721740412574,300.0,8.333333333333333e-05,0.61,0.15,0.17,0.02,0.88,0.05,0.01,0.01
7.3523722231391995,0.0007177035324058,48.122308625916084,300.0,8.333333333333333e-05,0.61,0.15,0.17,0.02,0.88,0.05,0.01,0.01
7.5158533119477,0.000731326956473175,48.44889551141968,300.0,8.333333333333333e-05,0.61,0.15,0.17,0.02,0.88,0.05,0.01,0.01
7.679334400756199,0.00074495038054055,48.77548239692325,300.0,8.333333333333333e-05,0.61,0.15,0.17,0.02,0.88,0.05,0.01,0.01
7.842815489564699,0.000758573804607925,49.102069282426896,300.0,8.333333333333333e-05,0.61,0.15,0.17,0.02,0.88,0.05,0.01,0.01
8.006296578373199,0.0007721972286753,49.42865616793053,300.0,8.333333333333333e-05,0.61,0.15,0.17,0.02,0.88,0.05,0.01,0.01
8.14519397648415,0.0007837720118512126,49.741687294600936,300.0,8.333333333333333e-05,0.61,0.15,0.17,0.02,0.88,0.05,0.01,0.01
8.2840913745951,0.000795346795027125,50.05471842127132,300.0,8.333333333333333e-05,0.61,0.15,0.17,0.02,0.88,0.05,0.01,0.01
8.422988772706049,0.0008069215782030375,50.36774954794171,300.0,8.333333333333333e-05,0.61,0.15,0.17,0.02,0.88,0.05,0.01,0.01
8.561886170816999,0.00081849636137895,50.68078067461227,300.0,8.333333333333333e-05,0.61,0.15,0.17,0.02,0.88,0.05,0.01,0.01
8.70078356892795,0.0008300711445548626,50.993811801282696,300.0,8.333333333333333e-05,0.61,0.15,0.17,0.02,0.88,0.05,0.01,0.01
8.839680967038898,0.000841645927730775,51.306842927952985,300.0,8.333333333333333e-05,0.61,0.15,0.17,0.02,0.88,0.05,0.01,0.01
8.978578365149849,0.0008532207109066875,51.619874054623395,300.0,8.333333333333333e-05,0.61,0.15,0.17,0.02,0.88,0.05,0.01,0.01
9.1174757632608,0.0008647954940826,51.93290518129358,300.0,8.333333333333333e-05,0.61,0.15,0.17,0.02,0.88,0.05,0.01,0.01
9.26074992117675,0.0008767350072422626,52.24055669517651,300.0,8.333333333333333e-05,0.61,0.15,0.17,0.02,0.88,0.05,0.01,0.01
9.4040240790927,0.000888674520401925,52.54820820905954,300.0,8.333333333333333e-05,0.61,0.15,0.17,0.02,0.88,0.05,0.01,0.01
9.54729823700865,0.0009006140335615875,52.85585972294254,300.0,8.333333333333333e-05,0.61,0.15,0.17,0.02,0.88,0.05,0.01,0.01
