Time (s),Displacement (in),Load (lbs),Gauge Strain (in/in),Hybrid Strain (in/in),Engineering Stress (psi),Temp (C),Angle (deg)
1233.687,0.11258,965.88781,0.07549,0.07549,19835.26998,412.78,0.0
1235.094,0.1127,966.17716,0.07559,0.07559,19841.21215,412.78,0.0
1236.263,0.1128,966.745,0.07569,0.07569,19852.87297,412.78,0.0
1237.456,0.1129,966.82206,0.07579,0.07579,19854.45534,412.78,0.0
1238.536,0.11299,966.27947,0.07589,0.07589,19843.31238,412.78,0.0
1239.792,0.11309,966.54346,0.07599,0.07599,19848.73448,412.78,0.0
1241.037,0.11319,966.41306,0.07609,0.07609,19846.05663,412.78,0.0
1242.255,0.1133,966.38737,0.07619,0.07619,19845.52769,412.78,0.0
1243.546,0.1134,965.83029,0.07629,0.07629,19834.08818,412.78,0.0
1244.794,0.11351,965.91986,0.07639,0.07639,19835.92727,412.78,0.0
1246.089,0.11362,966.67376,0.07649,0.07649,19851.41011,412.78,0.0
1247.391,0.11372,966.53117,0.07659,0.07659,19848.48218,412.78,0.0
1248.765,0.11384,967.773,0.07669,0.07669,19873.98373,412.78,0.0
1250.237,0.11396,967.99418,0.07679,0.07679,19878.52502,412.78,0.0
1250.406,0.11398,967.54314,0.07669,0.07669,19869.26319,412.78,0.0
1251.38,0.11406,966.86509,0.07679,0.07679,19855.33837,412.78,0.0
1252.071,0.11411,963.48121,0.07669,0.07669,19785.84924,412.78,0.0
1252.311,0.11413,963.17858,0.07679,0.07679,19779.63264,412.78,0.0
1254.721,0.11434,972.34448,0.07689,0.07689,19967.86344,412.78,0.0
1256.207,0.11446,971.75073,0.07699,0.07699,19955.66926,412.78,0.0
1257.554,0.11457,968.72141,0.07709,0.07709,19893.45902,412.78,0.0
1258.496,0.11465,969.25072,0.07719,0.07719,19904.32976,412.78,0.0
1259.863,0.11476,970.35182,0.07729,0.07729,19926.94101,412.78,0.0
1261.124,0.11487,970.97773,0.07739,0.07739,19939.79469,412.78,0.0
1262.347,0.11497,970.56785,0.07749,0.07749,19931.37827,412.78,0.0
1263.459,0.11506,969.03579,0.07759,0.07759,19899.91684,412.78,0.0
1264.664,0.11516,969.12339,0.07769,0.07769,19901.71388,412.78,0.0
1265.947,0.11527,969.87509,0.07779,0.07779,19917.15246,412.78,0.0
1267.187,0.11537,970.76313,0.07789,0.07789,19935.38841,412.78,0.0
1268.472,0.11548,971.6796,0.07799,0.07799,19954.20861,412.78,0.0
1269.646,0.11558,971.24447,0.07809,0.07809,19945.27211,412.78,0.0
1270.85,0.11568,971.39387,0.07819,0.07819,19948.34168,412.78,0.0
1272.047,0.11578,971.36818,0.07829,0.07829,19947.81275,412.78,0.0
1273.302,0.11588,971.68641,0.07839,0.07839,19954.34804,412.78,0.0
1274.45,0.11598,971.11001,0.07849,0.07849,19942.51238,412.78,0.0
1275.691,0.11608,970.55709,0.07859,0.07859,19931.15696,412.78,0.0
1276.897,0.11618,970.60155,0.07869,0.07869,19932.07097,412.78,0.0
1278.073,0.11628,970.15073,0.07879,0.07879,19922.81136,412.78,0.0
1279.237,0.11638,969.85061,0.07889,0.07889,19916.65009,412.78,0.0
1280.471,0.11648,969.78618,0.07899,0.07899,19915.32666,412.78,0.0
1281.683,0.11658,969.01439,0.07909,0.07909,19899.47643,412.78,0.0
1282.856,0.11668,968.60868,0.07919,0.07919,19891.14411,412.78,0.0
1284.071,0.11678,968.70099,0.07929,0.07929,19893.04074,412.78,0.0
1285.29,0.11688,968.31976,0.07939,0.07939,19885.21079,412.78,0.0
1286.445,0.11698,967.95972,0.07949,0.07949,19877.81904,412.78,0.0
1287.653,0.11708,967.67377,0.07959,0.07959,19871.94547,412.78,0.0
1288.847,0.11718,968.01844,0.07969,0.07969,19879.02296,412.78,0.0
1289.01,0.11719,967.94589,0.07979,0.07979,19877.53355,412.78,0.0
1291.212,0.11738,966.62821,0.07989,0.07989,19850.47397,412.78,0.0
1292.355,0.11747,966.99583,0.07999,0.07999,19858.02286,412.78,0.0
1293.748,0.11759,967.13897,0.08009,0.08009,19860.96407,412.78,0.0
1295.188,0.11771,967.01734,0.08019,0.08019,19858.46548,412.78,0.0
1296.868,0.11785,966.82524,0.08029,0.08029,19854.52173,412.78,0.0
1299.175,0.11804,967.07475,0.08039,0.08039,19859.64506,412.78,0.0
1301.385,0.11822,968.65829,0.08049,0.08049,19892.16435,412.78,0.0
1303.231,0.11838,963.7182,0.08059,0.08059,19790.71585,412.78,0.0
1305.114,0.11853,966.6551,0.08069,0.08069,19851.02725,412.78,0.0
1308.866,0.11885,970.34853,0.08079,0.08079,19926.87461,412.78,0.0
1315.457,0.1194,980.35538,0.08088,0.08088,20132.37202,412.78,0.0
1318.106,0.11962,974.80827,0.08098,0.08098,20018.45933,412.78,0.0
1319.474,0.11973,973.37785,0.08108,0.08108,19989.08264,412.78,0.0
1321.238,0.11988,976.95976,0.08118,0.08118,20062.64166,412.78,0.0
1322.717,0.12,975.63099,0.08128,0.08128,20035.35414,412.78,0.0
1324.383,0.12014,976.45624,0.08138,0.08138,20052.29985,412.78,0.0
1325.92,0.12027,975.81486,0.08148,0.08148,20039.12969,412.78,0.0
1327.232,0.12038,973.91364,0.08158,0.08158,20000.08618,412.78,0.0
1328.647,0.12049,974.91375,0.08168,0.08168,20020.62374,412.78,0.0
1330.051,0.12061,976.08215,0.08178,0.08178,20044.61818,412.78,0.0
1331.391,0.12072,977.00959,0.08188,0.08188,20063.66411,412.78,0.0
1332.762,0.12084,977.61739,0.08198,0.08198,20076.146,412.78,0.0
1334.075,0.12095,978.49226,0.08208,0.08208,20094.11194,412.78,0.0
1335.295,0.12105,978.18874,0.08218,0.08218,20087.87986,412.78,0.0
1336.546,0.12115,978.04955,0.08228,0.08228,20085.02053,412.78,0.0
1337.73,0.12125,978.35384,0.08238,0.08238,20091.27032,412.78,0.0
1338.949,0.12135,978.39807,0.08248,0.08248,20092.1777,412.78,0.0
1340.199,0.12146,978.7624,0.08258,0.08258,20099.66019,412.78,0.0
1341.474,0.12156,979.99676,0.08268,0.08268,20125.00903,412.78,0.0
1342.684,0.12167,979.85483,0.08278,0.08278,20122.09438,412.78,0.0
1343.959,0.12177,980.12168,0.08288,0.08288,20127.57402,412.78,0.0
1345.262,0.12188,981.4859,0.08298,0.08298,20155.58965,412.78,0.0
1346.498,0.12198,981.48645,0.08308,0.08308,20155.60072,412.78,0.0
1347.712,0.12209,981.14671,0.08318,0.08318,20148.62281,412.78,0.0
1348.982,0.12219,982.34968,0.08328,0.08328,20173.32765,412.78,0.0
1350.199,0.12229,982.40973,0.08338,0.08338,20174.56035,412.78,0.0
1351.432,0.12239,982.25418,0.08348,0.08348,20171.36684,412.78,0.0
1352.659,0.1225,982.45067,0.08358,0.08358,20175.40132,412.78,0.0
1353.931,0.1226,982.97142,0.08368,0.08368,20186.09502,412.78,0.0
1355.097,0.1227,982.19809,0.08378,0.08378,20170.21382,412.78,0.0
1356.369,0.1228,981.81697,0.08388,0.08388,20162.38829,412.78,0.0
1357.576,0.12291,983.12148,0.08398,0.08398,20189.17566,412.78,0.0
1358.787,0.12301,982.89678,0.08408,0.08408,20184.56134,412.78,0.0
1359.957,0.1231,982.44013,0.08418,0.08418,20175.18444,412.78,0.0
1361.227,0.12321,982.79908,0.08428,0.08428,20182.55628,412.78,0.0
1362.41,0.12331,982.85023,0.08438,0.08438,20183.6075,412.78,0.0
1363.609,0.12341,982.4959,0.08448,0.08448,20176.33083,412.78,0.0
1364.814,0.12351,983.01236,0.08458,0.08458,20186.936,412.78,0.0
1365.995,0.12361,982.10907,0.08468,0.08468,20168.3858,412.78,0.0
1367.088,0.1237,981.1904,0.08478,0.08478,20149.52133,412.78,0.0
1368.263,0.1238,979.54319,0.08488,0.08488,20115.6941,412.78,0.0
1369.466,0.1239,980.21389,0.08498,0.08498,20129.46622,412.78,0.0
1370.635,0.12399,979.3253,0.08508,0.08508,20111.21921,412.78,0.0
1371.853,0.1241,979.914,0.08518,0.08518,20123.30937,412.78,0.0
1373.091,0.1242,980.28085,0.08528,0.08528,20130.84277,412.78,0.0
1374.279,0.1243,979.68117,0.08538,0.08538,20118.52686,412.78,0.0
1375.439,0.1244,979.43584,0.08548,0.08548,20113.48985,412.78,0.0
1376.718,0.1245,979.80609,0.08558,0.08558,20121.09185,412.78,0.0
1377.905,0.1246,979.54638,0.08568,0.08568,20115.75828,412.78,0.0
1379.099,0.1247,979.76548,0.08579,0.08579,20120.25751,412.78,0.0
1380.255,0.1248,979.52223,0.08589,0.08589,20115.26254,412.78,0.0
1381.525,0.1249,979.83024,0.08599,0.08599,20121.58758,412.78,0.0
1382.632,0.12499,979.25746,0.08609,0.08609,20109.82717,412.78,0.0
1383.858,0.1251,979.33661,0.08619,0.08619,20111.45158,412.78,0.0
1385.062,0.1252,979.8893,0.08629,0.08629,20122.80036,412.78,0.0
1386.262,0.1253,979.22673,0.08639,0.08639,20109.19422,412.78,0.0
1387.448,0.1254,979.10269,0.08649,0.08649,20106.64694,412.78,0.0
1388.675,0.1255,978.46888,0.08659,0.08659,20093.6317,412.78,0.0
1389.889,0.1256,979.041,0.08669,0.08669,20105.38105,412.78,0.0
1391.047,0.1257,978.28347,0.08679,0.08679,20089.82517,412.78,0.0
1392.232,0.12579,978.60697,0.08689,0.08689,20096.46668,412.78,0.0
1393.459,0.1259,978.38282,0.08699,0.08699,20091.86344,412.78,0.0
1394.579,0.12599,977.5557,0.08709,0.08709,20074.88011,412.78,0.0
1395.794,0.12609,978.09116,0.08719,0.08719,20085.87479,412.78,0.0
1397.002,0.12619,977.69598,0.08729,0.08729,20077.75935,412.78,0.0
1398.198,0.12629,976.53231,0.08739,0.08739,20053.86229,412.78,0.0
1399.343,0.12639,976.03132,0.08749,0.08749,20043.57581,412.78,0.0
1400.551,0.12649,976.03253,0.08759,0.08759,20043.60015,412.78,0.0
1401.795,0.12659,976.29642,0.08769,0.08769,20049.01782,412.78,0.0
1403.214,0.12671,975.73461,0.08779,0.08779,20037.48093,412.78,0.0
1404.643,0.12683,976.40827,0.08789,0.08789,20051.31502,412.78,0.0
1406.169,0.12696,976.51563,0.08799,0.08799,20053.51926,412.78,0.0
1407.574,0.12707,976.48511,0.08809,0.08809,20052.89296,412.78,0.0
1409.056,0.1272,978.05164,0.08819,0.08819,20085.06258,412.78,0.0
1410.591,0.12732,979.24473,0.08829,0.08829,20109.56381,412.78,0.0
1412.185,0.12746,979.89742,0.08839,0.08839,20122.96856,412.78,0.0
1414.006,0.12761,981.34221,0.08849,0.08849,20152.63738,412.78,0.0
1415.75,0.12775,981.17833,0.08859,0.08859,20149.27346,412.78,0.0
1417.234,0.12788,980.6904,0.08869,0.08869,20139.25255,412.78,0.0
1418.567,0.12799,980.96976,0.08879,0.08879,20144.9889,412.78,0.0
1419.986,0.12811,982.93772,0.08889,0.08889,20185.40232,412.78,0.0
1421.31,0.12822,983.76769,0.08899,0.08899,20202.44762,412.78,0.0
1422.623,0.12833,984.9363,0.08909,0.08909,20226.44648,412.78,0.0
1423.91,0.12843,984.85837,0.08919,0.08919,20224.84419,412.78,0.0
1425.192,0.12854,985.26089,0.08929,0.08929,20233.11233,412.78,0.0
1426.39,0.12864,986.2081,0.08939,0.08939,20252.56327,412.78,0.0
1427.642,0.12875,986.27034,0.08949,0.08949,20253.84023,412.78,0.0
1428.832,0.12884,985.92456,0.08959,0.08959,20246.7406,412.78,0.0
1430.109,0.12895,986.9294,0.08969,0.08969,20267.37555,412.78,0.0
1431.323,0.12905,987.64751,0.08979,0.08979,20282.12143,412.78,0.0
1432.523,0.12915,987.98484,0.08989,0.08989,20289.05065,412.78,0.0
1433.818,0.12926,988.55959,0.08999,0.08999,20300.85311,412.78,0.0
1435.067,0.12936,988.91228,0.09009,0.09009,20308.09438,412.78,0.0
1436.254,0.12946,988.56014,0.09019,0.09019,20300.86418,412.78,0.0
1437.506,0.12957,988.71173,0.09029,0.09029,20303.97801,412.78,0.0
1438.745,0.12967,988.92337,0.09039,0.09039,20308.32233,412.78,0.0
1439.936,0.12977,988.94422,0.09049,0.09049,20308.75167,412.78,0.0
1441.164,0.12987,988.26431,0.09059,0.09059,20294.78922,412.78,0.0
1442.397,0.12997,988.76409,0.09069,0.09069,20305.05136,412.78,0.0
1443.625,0.13008,989.02556,0.09079,0.09079,20310.42256,412.78,0.0
1444.9,0.13018,988.26036,0.09089,0.09089,20294.70733,412.78,0.0
1446.182,0.13029,989.0293,0.09099,0.09099,20310.4978,412.78,0.0
1447.42,0.13039,989.19516,0.09109,0.09109,20313.90376,412.78,0.0
1448.589,0.13049,989.34939,0.09119,0.09119,20317.07071,412.78,0.0
1449.904,0.1306,990.04423,0.09129,0.09129,20331.34078,412.78,0.0
1451.093,0.1307,990.37947,0.09139,0.09139,20338.22573,412.78,0.0
1452.315,0.1308,990.28419,0.09149,0.09149,20336.26935,412.78,0.0
1453.549,0.1309,991.09209,0.09159,0.09159,20352.85875,412.78,0.0
1454.8,0.13101,991.44292,0.09169,0.09169,20360.0646,412.78,0.0
1455.947,0.1311,990.63545,0.09179,0.09179,20343.48185,412.78,0.0
1457.143,0.1312,989.97123,0.09189,0.09189,20329.84251,412.78,0.0
1458.369,0.13131,991.43304,0.09199,0.09199,20359.861,412.78,0.0
1459.595,0.13141,991.53611,0.09209,0.09209,20361.97894,412.78,0.0
1460.807,0.13151,991.75126,0.09219,0.09219,20366.39628,412.78,0.0
1462.069,0.13161,992.59506,0.09229,0.09229,20383.72486,412.78,0.0
1463.301,0.13172,993.28431,0.09239,0.09239,20397.87763,412.78,0.0
1464.461,0.13181,992.86762,0.09249,0.09249,20389.32179,412.78,0.0
1465.721,0.13192,992.70758,0.09259,0.09259,20386.03533,412.78,0.0
1466.94,0.13202,992.68365,0.09269,0.09269,20385.54403,412.78,0.0
1468.2,0.13213,992.64227,0.09279,0.09279,20384.6942,412.78,0.0
1469.415,0.13222,992.93656,0.09289,0.09289,20390.73817,412.78,0.0
1470.667,0.13233,993.72548,0.09299,0.09299,20406.93806,412.78,0.0
1471.874,0.13243,993.52965,0.09309,0.09309,20402.91686,412.78,0.0
1473.137,0.13254,993.68837,0.09319,0.09319,20406.17676,412.78,0.0
1474.367,0.13264,994.24776,0.09329,0.09329,20417.66275,412.78,0.0
1475.58,0.13274,994.80155,0.09339,0.09339,20429.03587,412.78,0.0
1476.739,0.13284,994.23876,0.09349,0.09349,20417.47906,412.78,0.0
1478.019,0.13294,994.31275,0.09359,0.09359,20418.99725,412.78,0.0
1479.206,0.13304,994.79222,0.09369,0.09369,20428.84554,412.78,0.0
1480.384,0.13314,994.05994,0.09379,0.09379,20413.80753,412.78,0.0
1481.541,0.13324,993.54962,0.09389,0.09389,20403.32628,412.78,0.0
1482.771,0.13334,994.11703,0.09399,0.09399,20414.97826,412.78,0.0
1483.933,0.13344,994.02131,0.09409,0.09409,20413.01302,412.78,0.0
1485.126,0.13354,994.201,0.09419,0.09419,20416.70447,412.78,0.0
1486.314,0.13363,994.02109,0.09429,0.09429,20413.0086,412.78,0.0
1487.509,0.13373,993.67597,0.09439,0.09439,20405.92225,412.78,0.0
1488.671,0.13383,992.83019,0.09449,0.09449,20388.55384,412.78,0.0
1489.889,0.13393,993.22207,0.09459,0.09459,20396.60067,412.78,0.0
1491.099,0.13403,993.19595,0.09469,0.09469,20396.06289,412.78,0.0
1492.269,0.13413,993.08047,0.09479,0.09479,20393.69266,412.78,0.0
1493.449,0.13423,992.20856,0.09489,0.09489,20375.78647,412.78,0.0
1494.688,0.13433,992.54863,0.09499,0.09499,20382.77101,412.78,0.0
1495.866,0.13443,992.43678,0.09509,0.09509,20380.47381,412.78,0.0
1497.022,0.13453,991.95884,0.09519,0.09519,20370.65871,412.78,0.0
1498.242,0.13463,991.52601,0.09529,0.09529,20361.7709,412.78,0.0
1499.497,0.13473,991.57179,0.09539,0.09539,20362.71147,412.78,0.0
1500.653,0.13483,991.21778,0.09549,0.09549,20355.44144,412.78,0.0
1501.849,0.13493,990.89539,0.09559,0.09559,20348.81984,412.78,0.0
1503.039,0.13503,990.18342,0.09569,0.09569,20334.2001,412.78,0.0
1504.228,0.13513,990.56882,0.09579,0.09579,20342.11415,412.78,0.0
1505.447,0.13523,990.23589,0.09589,0.09589,20335.27567,412.78,0.0
1506.704,0.13533,990.76224,0.09599,0.09599,20346.08666,412.78,0.0
1508.07,0.13545,990.24862,0.09609,0.09609,20335.53903,412.78,0.0
1509.753,0.13559,988.96168,0.09619,0.09619,20309.11019,412.78,0.0
1511.892,0.13577,989.53567,0.09629,0.09629,20320.89716,412.78,0.0
1514.003,0.13594,990.36761,0.09639,0.09639,20337.98229,412.78,0.0
1516.116,0.13612,991.90779,0.09649,0.09649,20369.60971,412.78,0.0
1517.992,0.13627,991.87157,0.09659,0.09659,20368.8661,412.78,0.0
1519.586,0.13641,992.41669,0.09669,0.09669,20380.06218,412.78,0.0
1520.923,0.13652,992.41208,0.09679,0.09679,20379.96701,412.78,0.0
1522.343,0.13664,994.18124,0.09689,0.09689,20416.29726,412.78,0.0
1523.739,0.13675,994.89453,0.09699,0.09699,20430.94577,412.78,0.0
1525.043,0.13686,994.76686,0.09709,0.09709,20428.32325,412.78,0.0
1526.472,0.13698,995.28256,0.09719,0.09719,20438.91515,412.78,0.0
1527.94,0.1371,996.00814,0.09729,0.09729,20453.81374,412.78,0.0
1529.328,0.13722,995.80518,0.09739,0.09739,20449.64647,412.78,0.0
1530.757,0.13734,995.92966,0.09749,0.09749,20452.2026,412.78,0.0
1532.114,0.13745,996.38959,0.09759,0.09759,20461.64811,412.78,0.0
1533.552,0.13757,997.68356,0.09769,0.09769,20488.2208,412.78,0.0
1534.975,0.13769,998.28971,0.09779,0.09779,20500.66728,412.78,0.0
1536.396,0.13781,999.32374,0.09789,0.09789,20521.90197,412.78,0.0
1537.738,0.13792,999.31782,0.09799,0.09799,20521.78025,412.78,0.0
